Unnamed: 0,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
17701,29.0,technician,single,professional.course,no,yes,no,cellular,jul,tue,62.0,3,999,0,nonexistent,no
17702,57.0,admin.,married,university.degree,unknown,yes,yes,telephone,jul,tue,168.0,1,999,0,nonexistent,no
17703,39.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,60.0,1,999,0,nonexistent,no
17704,,technician,single,professional.course,no,no,no,cellular,jul,tue,114.0,1,999,0,nonexistent,no
17705,55.0,technician,married,basic.9y,unknown,yes,no,cellular,jul,tue,234.0,4,999,0,nonexistent,no
17706,45.0,management,divorced,university.degree,no,yes,yes,cellular,jul,tue,192.0,1,999,0,nonexistent,no
17707,53.0,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,118.0,7,999,0,nonexistent,no
17708,51.0,services,married,high.school,unknown,no,no,cellular,jul,tue,158.0,1,999,0,nonexistent,no
17709,31.0,blue-collar,single,professional.course,no,no,yes,telephone,jul,tue,186.0,1,999,0,nonexistent,no
17710,35.0,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,82.0,20,999,0,nonexistent,no
17711,42.0,services,divorced,high.school,no,yes,yes,cellular,jul,tue,148.0,14,999,0,nonexistent,no
17712,43.0,,married,high.school,no,no,no,cellular,jul,tue,215.0,5,999,0,nonexistent,no
17713,36.0,,married,university.degree,no,yes,no,cellular,jul,tue,54.0,1,999,0,nonexistent,no
17714,50.0,management,divorced,high.school,no,no,no,cellular,jul,tue,36.0,1,999,0,nonexistent,no
17715,46.0,admin.,single,university.degree,no,yes,yes,cellular,jul,tue,146.0,1,999,0,nonexistent,no
17716,54.0,,married,professional.course,no,no,no,cellular,jul,tue,604.0,2,999,0,nonexistent,no
17717,33.0,entrepreneur,married,university.degree,no,yes,no,cellular,jul,tue,303.0,1,999,0,nonexistent,no
17718,57.0,unknown,married,unknown,unknown,no,no,cellular,jul,tue,156.0,4,999,0,nonexistent,no
17719,48.0,retired,married,basic.4y,unknown,no,no,cellular,jul,tue,32.0,4,999,0,nonexistent,no
17720,36.0,,married,university.degree,unknown,yes,no,cellular,jul,tue,874.0,1,999,0,nonexistent,yes
17721,41.0,services,married,unknown,no,no,no,cellular,jul,tue,99.0,6,999,0,nonexistent,no
17722,60.0,retired,divorced,basic.4y,no,yes,no,telephone,jul,tue,50.0,1,999,0,nonexistent,no
17723,53.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,648.0,2,999,0,nonexistent,yes
17724,54.0,management,married,university.degree,no,yes,yes,telephone,jul,tue,44.0,1,999,0,nonexistent,no
17725,36.0,technician,married,professional.course,no,no,no,cellular,jul,tue,71.0,2,999,0,nonexistent,no
17726,43.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,101.0,3,999,0,nonexistent,no
17727,36.0,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,109.0,1,999,0,nonexistent,no
17728,43.0,,divorced,university.degree,no,yes,no,cellular,jul,tue,76.0,1,999,0,nonexistent,no
17729,49.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,90.0,4,999,0,nonexistent,no
17730,54.0,,married,university.degree,no,no,yes,cellular,jul,tue,218.0,1,999,0,nonexistent,no
17731,36.0,blue-collar,married,basic.6y,no,no,no,cellular,jul,tue,164.0,1,999,0,nonexistent,no
17732,47.0,,married,basic.9y,no,unknown,unknown,cellular,jul,tue,1569.0,1,999,0,nonexistent,no
17733,57.0,admin.,married,university.degree,no,yes,no,telephone,jul,tue,7.0,4,999,0,nonexistent,no
17734,45.0,self-employed,divorced,university.degree,no,no,no,cellular,jul,tue,69.0,4,999,0,nonexistent,no
17735,55.0,entrepreneur,divorced,university.degree,no,no,no,cellular,jul,tue,122.0,5,999,0,nonexistent,no
17736,57.0,admin.,divorced,high.school,unknown,yes,no,cellular,jul,tue,162.0,1,999,0,nonexistent,no
17737,54.0,housemaid,divorced,basic.4y,no,unknown,unknown,cellular,jul,tue,179.0,2,999,0,nonexistent,no
17738,42.0,management,married,high.school,unknown,no,no,cellular,jul,tue,179.0,5,999,0,nonexistent,no
17739,54.0,blue-collar,married,illiterate,unknown,yes,yes,cellular,jul,tue,83.0,1,999,0,nonexistent,no
17740,59.0,retired,divorced,university.degree,unknown,yes,no,cellular,jul,tue,165.0,1,999,0,nonexistent,no
17741,50.0,services,married,high.school,no,no,no,cellular,jul,tue,301.0,1,999,0,nonexistent,no
17742,59.0,retired,divorced,university.degree,unknown,yes,no,cellular,jul,tue,466.0,1,999,0,nonexistent,no
17743,50.0,services,married,high.school,no,yes,no,cellular,jul,tue,117.0,1,999,0,nonexistent,no
17744,47.0,services,divorced,professional.course,no,yes,no,telephone,jul,tue,165.0,1,999,0,nonexistent,no
17745,44.0,blue-collar,married,unknown,unknown,no,yes,cellular,jul,tue,25.0,21,999,0,nonexistent,no
17746,47.0,services,divorced,professional.course,no,no,no,cellular,jul,tue,318.0,1,999,0,nonexistent,no
17747,46.0,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,112.0,2,999,0,nonexistent,no
17748,45.0,housemaid,married,basic.4y,no,yes,no,cellular,jul,tue,241.0,4,999,0,nonexistent,no
17749,52.0,entrepreneur,divorced,high.school,unknown,yes,no,cellular,jul,tue,710.0,1,999,0,nonexistent,yes
17750,55.0,blue-collar,divorced,basic.9y,no,yes,yes,cellular,jul,tue,80.0,1,999,0,nonexistent,no
17751,50.0,,married,professional.course,unknown,yes,no,cellular,jul,tue,116.0,1,999,0,nonexistent,no
17752,55.0,retired,divorced,high.school,no,yes,no,cellular,jul,tue,609.0,3,999,0,nonexistent,no
17753,50.0,technician,married,professional.course,unknown,no,yes,cellular,jul,tue,106.0,1,999,0,nonexistent,no
17754,54.0,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,164.0,4,999,0,nonexistent,no
17755,49.0,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,129.0,1,999,0,nonexistent,no
17756,47.0,services,divorced,basic.4y,no,no,no,cellular,jul,tue,149.0,2,999,0,nonexistent,no
17757,60.0,retired,divorced,basic.4y,no,yes,no,cellular,jul,tue,600.0,1,999,0,nonexistent,yes
17758,46.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,206.0,2,999,0,nonexistent,no
17759,60.0,retired,divorced,high.school,unknown,yes,yes,cellular,jul,tue,102.0,2,999,0,nonexistent,no
17760,42.0,admin.,married,basic.9y,unknown,no,no,telephone,jul,tue,75.0,1,999,0,nonexistent,no
17761,53.0,technician,divorced,professional.course,no,no,no,cellular,jul,tue,124.0,1,999,0,nonexistent,no
17762,53.0,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,893.0,1,999,0,nonexistent,yes
17763,47.0,services,single,high.school,no,yes,no,cellular,jul,tue,43.0,1,999,0,nonexistent,no
17764,42.0,,married,basic.9y,unknown,no,yes,cellular,jul,tue,336.0,1,999,0,nonexistent,no
17765,50.0,unknown,married,unknown,unknown,yes,no,cellular,jul,tue,112.0,1,999,0,nonexistent,no
17766,30.0,services,married,basic.9y,no,no,no,cellular,jul,tue,70.0,2,999,0,nonexistent,no
17767,46.0,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,55.0,2,999,0,nonexistent,no
17768,47.0,services,single,high.school,no,no,no,cellular,jul,tue,293.0,1,999,0,nonexistent,no
17769,41.0,admin.,married,university.degree,no,no,no,cellular,jul,tue,184.0,2,999,0,nonexistent,no
17770,50.0,unknown,married,unknown,unknown,yes,no,telephone,jul,tue,237.0,1,999,0,nonexistent,no
17771,60.0,technician,married,professional.course,unknown,no,no,cellular,jul,tue,82.0,1,999,0,nonexistent,no
17772,43.0,services,married,university.degree,no,yes,no,cellular,jul,tue,135.0,1,999,0,nonexistent,no
17773,44.0,blue-collar,married,unknown,unknown,yes,no,cellular,jul,tue,299.0,4,999,0,nonexistent,no
17774,43.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,,1,999,0,nonexistent,no
17775,43.0,admin.,married,university.degree,no,no,no,cellular,jul,tue,497.0,1,999,0,nonexistent,no
17776,36.0,admin.,married,university.degree,unknown,no,no,cellular,jul,tue,97.0,1,999,0,nonexistent,no
17777,38.0,services,married,high.school,no,yes,no,cellular,jul,tue,55.0,1,999,0,nonexistent,no
17778,41.0,,married,high.school,no,yes,no,cellular,jul,tue,60.0,3,999,0,nonexistent,no
17779,39.0,admin.,single,high.school,no,no,no,cellular,jul,tue,48.0,2,999,0,nonexistent,no
17780,54.0,admin.,divorced,unknown,no,no,no,cellular,jul,tue,109.0,2,999,0,nonexistent,no
17781,34.0,housemaid,married,university.degree,no,no,no,cellular,jul,tue,132.0,1,999,0,nonexistent,no
17782,46.0,housemaid,divorced,professional.course,unknown,no,no,cellular,jul,tue,167.0,2,999,0,nonexistent,no
17783,43.0,admin.,married,high.school,no,yes,no,cellular,jul,tue,197.0,1,999,0,nonexistent,no
17784,46.0,admin.,married,high.school,no,yes,no,cellular,jul,tue,98.0,6,999,0,nonexistent,no
17785,45.0,admin.,married,university.degree,no,no,no,cellular,jul,tue,345.0,4,999,0,nonexistent,no
17786,48.0,services,married,high.school,unknown,no,no,cellular,jul,tue,165.0,1,999,0,nonexistent,no
17787,57.0,admin.,single,university.degree,no,yes,no,cellular,jul,tue,69.0,1,999,0,nonexistent,no
17788,60.0,technician,married,professional.course,unknown,no,no,telephone,jul,tue,55.0,15,999,0,nonexistent,no
17789,43.0,admin.,married,high.school,no,no,no,telephone,jul,tue,647.0,1,999,0,nonexistent,no
17790,,admin.,single,university.degree,no,no,no,cellular,jul,tue,105.0,1,999,0,nonexistent,no
17791,57.0,,single,university.degree,no,yes,no,cellular,jul,tue,33.0,1,999,0,nonexistent,no
17792,50.0,,single,basic.4y,unknown,yes,no,cellular,jul,tue,96.0,5,999,0,nonexistent,no
17793,54.0,management,married,university.degree,no,yes,no,cellular,jul,tue,100.0,2,999,0,nonexistent,no
17794,47.0,blue-collar,single,unknown,no,yes,no,cellular,jul,tue,91.0,2,999,0,nonexistent,no
17795,36.0,services,married,high.school,unknown,no,yes,cellular,jul,tue,285.0,2,999,0,nonexistent,no
17796,35.0,admin.,married,professional.course,no,no,no,cellular,jul,tue,214.0,1,999,0,nonexistent,no
17797,53.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,155.0,1,999,0,nonexistent,no
17798,53.0,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,tue,64.0,1,999,0,nonexistent,no
17799,53.0,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,tue,305.0,1,999,0,nonexistent,no
17800,58.0,technician,divorced,unknown,unknown,yes,no,cellular,jul,tue,261.0,4,999,0,nonexistent,no
17801,53.0,blue-collar,divorced,basic.4y,no,no,yes,cellular,jul,tue,446.0,1,999,0,nonexistent,no
17802,51.0,technician,married,professional.course,no,yes,no,cellular,jul,tue,248.0,2,999,0,nonexistent,no
17803,58.0,admin.,married,high.school,unknown,yes,no,cellular,jul,tue,103.0,1,999,0,nonexistent,no
17804,50.0,technician,single,university.degree,unknown,no,no,cellular,jul,tue,86.0,2,999,0,nonexistent,no
17805,38.0,housemaid,married,basic.4y,unknown,unknown,unknown,cellular,jul,tue,105.0,3,999,0,nonexistent,no
17806,56.0,services,divorced,high.school,no,no,no,cellular,jul,tue,57.0,3,999,0,nonexistent,no
17807,56.0,services,divorced,university.degree,no,no,no,cellular,jul,tue,221.0,3,999,0,nonexistent,no
17808,33.0,admin.,married,university.degree,no,no,no,cellular,jul,tue,2516.0,1,999,0,nonexistent,yes
17809,48.0,housemaid,married,basic.4y,unknown,yes,yes,cellular,jul,tue,72.0,3,999,0,nonexistent,no
17810,56.0,retired,married,university.degree,unknown,no,no,cellular,jul,tue,361.0,3,999,0,nonexistent,no
17811,47.0,admin.,married,high.school,no,yes,no,cellular,jul,tue,247.0,2,999,0,nonexistent,no
17812,29.0,,divorced,high.school,unknown,no,no,cellular,jul,tue,145.0,2,999,0,nonexistent,no
17813,26.0,,married,university.degree,no,yes,no,cellular,jul,tue,146.0,2,999,0,nonexistent,no
17814,30.0,admin.,married,unknown,no,no,yes,cellular,jul,tue,64.0,2,999,0,nonexistent,no
17815,54.0,housemaid,married,,unknown,no,no,cellular,jul,tue,522.0,2,999,0,nonexistent,no
17816,56.0,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,213.0,1,999,0,nonexistent,no
17817,52.0,housemaid,married,university.degree,no,no,yes,cellular,jul,tue,137.0,1,999,0,nonexistent,no
17818,57.0,,married,university.degree,no,yes,yes,telephone,jul,tue,104.0,1,999,0,nonexistent,no
17819,49.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,57.0,3,999,0,nonexistent,no
17820,47.0,services,married,basic.6y,no,no,no,cellular,jul,tue,100.0,2,999,0,nonexistent,no
17821,56.0,technician,married,professional.course,no,yes,no,cellular,jul,tue,208.0,1,999,0,nonexistent,no
17822,35.0,,married,professional.course,no,no,no,cellular,jul,tue,735.0,2,999,0,nonexistent,no
17823,57.0,technician,married,basic.9y,no,no,no,cellular,jul,tue,94.0,1,999,0,nonexistent,no
17824,59.0,retired,divorced,university.degree,unknown,no,no,cellular,jul,tue,46.0,2,999,0,nonexistent,no
17825,54.0,unemployed,married,high.school,unknown,no,no,telephone,jul,tue,28.0,2,999,0,nonexistent,no
17826,44.0,technician,divorced,professional.course,no,yes,no,cellular,jul,tue,121.0,2,999,0,nonexistent,no
17827,26.0,admin.,single,university.degree,no,yes,yes,cellular,jul,tue,65.0,1,999,0,nonexistent,no
17828,55.0,,married,high.school,no,yes,yes,cellular,jul,tue,394.0,3,999,0,nonexistent,no
17829,57.0,retired,single,unknown,unknown,yes,no,cellular,jul,tue,189.0,19,999,0,nonexistent,no
17830,54.0,technician,divorced,professional.course,no,yes,yes,cellular,jul,tue,797.0,14,999,0,nonexistent,no
17831,55.0,services,divorced,high.school,unknown,no,no,cellular,jul,tue,204.0,3,999,0,nonexistent,no
17832,26.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,212.0,1,999,0,nonexistent,no
17833,33.0,admin.,married,university.degree,no,no,yes,cellular,jul,tue,255.0,2,999,0,nonexistent,no
17834,55.0,blue-collar,divorced,basic.4y,no,no,yes,cellular,jul,tue,196.0,3,999,0,nonexistent,no
17835,57.0,admin.,divorced,high.school,unknown,yes,no,telephone,jul,tue,184.0,2,999,0,nonexistent,no
17836,43.0,admin.,married,university.degree,no,yes,no,telephone,jul,tue,145.0,2,999,0,nonexistent,no
17837,43.0,housemaid,married,basic.4y,no,no,no,telephone,jul,tue,81.0,2,999,0,nonexistent,no
17838,60.0,retired,divorced,professional.course,no,no,no,cellular,jul,tue,47.0,4,999,0,nonexistent,no
17839,47.0,technician,single,unknown,no,yes,yes,telephone,jul,tue,24.0,1,999,0,nonexistent,no
17840,58.0,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,tue,35.0,1,999,0,nonexistent,no
17841,58.0,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,tue,92.0,1,999,0,nonexistent,no
17842,37.0,blue-collar,divorced,high.school,no,yes,no,cellular,jul,tue,538.0,5,999,0,nonexistent,no
17843,37.0,services,married,high.school,no,yes,no,cellular,jul,tue,520.0,7,999,0,nonexistent,no
17844,34.0,admin.,married,university.degree,no,no,no,cellular,jul,tue,283.0,1,999,0,nonexistent,no
17845,24.0,student,single,high.school,no,yes,no,cellular,jul,tue,153.0,1,999,0,nonexistent,no
17846,51.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,82.0,6,999,0,nonexistent,no
17847,48.0,unknown,married,unknown,unknown,yes,no,cellular,jul,tue,198.0,4,999,0,nonexistent,no
17848,58.0,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,533.0,1,999,0,nonexistent,no
17849,57.0,admin.,married,professional.course,no,yes,no,cellular,jul,tue,60.0,4,999,0,nonexistent,no
17850,24.0,student,single,high.school,no,no,no,cellular,jul,tue,569.0,1,999,0,nonexistent,no
17851,44.0,entrepreneur,married,high.school,no,yes,no,cellular,jul,tue,300.0,1,999,0,nonexistent,no
17852,40.0,entrepreneur,married,high.school,no,no,no,cellular,jul,tue,422.0,2,999,0,nonexistent,no
17853,35.0,admin.,married,high.school,no,no,no,cellular,jul,tue,100.0,11,999,0,nonexistent,no
17854,54.0,admin.,divorced,high.school,no,no,yes,cellular,jul,tue,129.0,4,999,0,nonexistent,no
17855,49.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,57.0,6,999,0,nonexistent,no
17856,46.0,technician,divorced,university.degree,no,no,no,cellular,jul,tue,199.0,8,999,0,nonexistent,no
17857,40.0,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,56.0,3,999,0,nonexistent,no
17858,36.0,,married,professional.course,no,no,no,cellular,jul,tue,281.0,3,999,0,nonexistent,no
17859,47.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,207.0,2,999,0,nonexistent,no
17860,35.0,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,1186.0,2,999,0,nonexistent,no
17861,60.0,retired,divorced,professional.course,no,no,no,cellular,jul,tue,454.0,5,999,0,nonexistent,yes
17862,48.0,,married,basic.6y,no,no,yes,cellular,jul,tue,337.0,1,999,0,nonexistent,no
17863,38.0,unemployed,married,basic.4y,unknown,yes,no,telephone,jul,tue,156.0,1,999,0,nonexistent,no
17864,38.0,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,195.0,1,999,0,nonexistent,no
17865,48.0,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,63.0,1,999,0,nonexistent,no
17866,47.0,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,20.0,18,999,0,nonexistent,no
17867,53.0,admin.,divorced,high.school,no,no,no,cellular,jul,tue,,3,999,0,nonexistent,no
17868,44.0,student,single,unknown,unknown,no,yes,cellular,jul,tue,113.0,6,999,0,nonexistent,no
17869,,technician,single,professional.course,no,no,no,cellular,jul,tue,328.0,2,999,0,nonexistent,no
17870,56.0,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,86.0,3,999,0,nonexistent,no
17871,38.0,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,1058.0,1,999,0,nonexistent,yes
17872,49.0,entrepreneur,married,university.degree,no,no,no,cellular,jul,tue,114.0,3,999,0,nonexistent,no
17873,39.0,admin.,divorced,high.school,no,no,no,cellular,jul,tue,121.0,17,999,0,nonexistent,no
17874,26.0,self-employed,married,university.degree,no,yes,yes,cellular,jul,tue,45.0,3,999,0,nonexistent,no
17875,43.0,unemployed,divorced,basic.9y,no,yes,no,cellular,jul,tue,187.0,2,999,0,nonexistent,no
17876,57.0,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,369.0,1,999,0,nonexistent,no
17877,34.0,admin.,single,university.degree,unknown,no,no,telephone,jul,tue,143.0,5,999,0,nonexistent,no
17878,59.0,,divorced,basic.4y,unknown,no,no,cellular,jul,tue,277.0,1,999,0,nonexistent,no
17879,42.0,blue-collar,single,basic.6y,unknown,yes,yes,cellular,jul,tue,85.0,1,999,0,nonexistent,no
17880,47.0,admin.,married,high.school,unknown,no,no,cellular,jul,tue,96.0,3,999,0,nonexistent,no
17881,42.0,blue-collar,single,basic.6y,unknown,no,no,telephone,jul,tue,126.0,1,999,0,nonexistent,no
17882,39.0,admin.,divorced,high.school,no,yes,yes,cellular,jul,tue,180.0,9,999,0,nonexistent,no
17883,57.0,housemaid,married,high.school,unknown,no,no,telephone,jul,tue,317.0,1,999,0,nonexistent,no
17884,47.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,108.0,1,999,0,nonexistent,no
17885,58.0,admin.,married,high.school,no,yes,no,cellular,jul,tue,104.0,6,999,0,nonexistent,no
17886,36.0,,married,basic.4y,no,yes,no,cellular,jul,tue,665.0,3,999,0,nonexistent,no
17887,26.0,services,single,high.school,no,no,yes,cellular,jul,tue,125.0,12,999,0,nonexistent,no
17888,46.0,services,divorced,high.school,no,no,yes,cellular,jul,tue,246.0,17,999,0,nonexistent,no
17889,47.0,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,33.0,1,999,0,nonexistent,no
17890,32.0,technician,single,professional.course,no,yes,no,cellular,jul,tue,95.0,6,999,0,nonexistent,no
17891,55.0,retired,married,professional.course,no,yes,no,cellular,jul,tue,277.0,3,999,0,nonexistent,no
17892,31.0,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,127.0,7,999,0,nonexistent,no
17893,28.0,technician,single,university.degree,unknown,no,no,telephone,jul,tue,38.0,3,999,0,nonexistent,no
17894,52.0,admin.,married,high.school,no,no,no,telephone,jul,tue,790.0,1,999,0,nonexistent,no
17895,40.0,admin.,single,high.school,no,yes,no,cellular,jul,tue,635.0,3,999,0,nonexistent,no
17896,58.0,housemaid,married,,no,yes,no,cellular,jul,tue,597.0,5,999,0,nonexistent,no
17897,37.0,admin.,single,,no,yes,no,telephone,jul,tue,77.0,34,999,0,nonexistent,no
17898,39.0,technician,married,university.degree,no,no,no,cellular,jul,tue,62.0,2,999,0,nonexistent,no
